Modality1,StimulusType1,WordCue1,WordCue1Swedish,Stimulus_file1,Modality2,StimulusType2,WordCue2,WordCue2Swedish,Stimulus_file2,Random,OdorTrigger,Modality,Stimulustype,Target,Cue,SoundFile,Match,ImageFile,Correct,SmellText,nRepOne,nRepTwo,nRepThree,nRepFour,SwedishSoundFile,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,VisualPracticeLoop.thisRepN,VisualPracticeLoop.thisTrialN,VisualPracticeLoop.thisN,VisualPracticeLoop.thisIndex,OlfactoryPracticeLoop.thisRepN,OlfactoryPracticeLoop.thisTrialN,OlfactoryPracticeLoop.thisN,OlfactoryPracticeLoop.thisIndex,routineController.thisRepN,routineController.thisTrialN,routineController.thisN,routineController.thisIndex,routineOne.thisRepN,routineOne.thisTrialN,routineOne.thisN,routineOne.thisIndex,routineTwo.thisRepN,routineTwo.thisTrialN,routineTwo.thisN,routineTwo.thisIndex,routineThree.thisRepN,routineThree.thisTrialN,routineThree.thisN,routineThree.thisIndex,routineFour.thisRepN,routineFour.thisTrialN,routineFour.thisN,routineFour.thisIndex,innerFour.thisRepN,innerFour.thisTrialN,innerFour.thisN,innerFour.thisIndex,innerThree.thisRepN,innerThree.thisTrialN,innerThree.thisN,innerThree.thisIndex,innerTwo.thisRepN,innerTwo.thisTrialN,innerTwo.thisN,innerTwo.thisIndex,innerOne.thisRepN,innerOne.thisTrialN,innerOne.thisN,innerOne.thisIndex,RatingInstructions_1_KeyResponse.keys,RatingInstructions_1_KeyResponse.rt,RatingInstructions_2_KeyResponse.keys,RatingInstructions_2_KeyResponse.rt,RatingInstructions_3_KeyResponse.keys,RatingInstructions_3_KeyResponse.rt,IntensitySlider_VisualRating.response,IntensitySlider_VisualRating.rt,QualitySlider_VisualRating.response,QualitySlider_VisualRating.rt,FruitSlider_VisualRating.response,FruitSlider_VisualRating.rt,FlowerSlider_VisualRating.response,FlowerSlider_VisualRating.rt,IntensitySlider_OlfactoryRating.response,IntensitySlider_OlfactoryRating.rt,QualitySlider_OlfactoryRating.response,QualitySlider_OlfactoryRating.rt,FruitSlider_OlfactoryRating.response,FruitSlider_OlfactoryRating.rt,FlowerSlider_OlfactoryRating.response,FlowerSlider_OlfactoryRating.rt,VisualPractice_KeyResponse.keys,VisualPractice_KeyResponse.rt,KeyResponse_VisualPractice.keys,KeyResponse_VisualPractice.corr,KeyResponse_VisualPractice.rt,OlfactoryPractice_KeyResponse.keys,OlfactoryPractice_KeyResponse.rt,KeyResponse_OlfactoryPractice.keys,KeyResponse_OlfactoryPractice.corr,KeyResponse_OlfactoryPractice.rt,ExperimentInstructions_KeyResponse.keys,ExperimentInstructions_KeyResponse.rt,SPACEBAR_VisualStimuli.keys,SPACEBAR_VisualStimuli.rt,Two_VisualObject.started,Two_VisualObject.stopped,KeyResponse_VisualObject.keys,KeyResponse_VisualObject.corr,KeyResponse_VisualObject.rt,VisualObject_Feedbacktext.started,VisualObject_Feedbacktext.stopped,SPACEBAR2_VisualStimuli.keys,SPACEBAR2_VisualStimuli.rt,Instructions_OlfactoryObject_KeyResponse.keys,Instructions_OlfactoryObject_KeyResponse.rt,KeyResponse_OlfactoryObject.keys,KeyResponse_OlfactoryObject.corr,KeyResponse_OlfactoryObject.rt,SPACEBAR2_OlfactoryObject.keys,SPACEBAR2_OlfactoryObject.rt,Wait_OlfactoryCategory_Instructions.started,Wait_OlfactoryCategory_Instructions.stopped,Instructions_OlfactoryCategory_KeyResponse.keys,Instructions_OlfactoryCategory_KeyResponse.rt,KeyResponse_OlfactoryCategory.keys,KeyResponse_OlfactoryCategory.corr,KeyResponse_OlfactoryCategory.rt,SPACEBAR2_OlfactoryCategory.keys,SPACEBAR2_OlfactoryCategory.rt,SPACEBAR_VisualCategory.keys,SPACEBAR_VisualCategory.rt,KeyResponse_VisualCategory.keys,KeyResponse_VisualCategory.corr,KeyResponse_VisualCategory.rt,SPACEBAR2_VisualCategory.keys,SPACEBAR2_VisualCategory.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,0.259929755,,VisualStimulus,Fruit,Pear,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.6933383245487,870.0933642865857,m,1,0.5670155440457165,873.9098544013686,874.4098341751378,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.276348969,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.1929576487746,880.5930186293554,n,1,0.4670985620468855,884.3094903292367,884.8094350844622,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.387382188,,VisualStimulus,Fruit,Pear,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.6925993124023,891.0925908596255,m,1,0.4837190908147022,894.8258056531195,895.3257830118528,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.401422227,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.1922282968881,901.5922174290754,n,1,0.583714562584646,905.4253558458295,905.9254787126556,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.252720827,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.6919327523792,912.0918753943406,n,1,0.4837094305548817,915.8250014339574,916.3249703398906,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.978436183,,VisualStimulus,Flower,Lavender,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.1914916997775,922.5914729828946,m,1,0.45049675030168146,926.2913513235981,926.7913262672955,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.808634639,,VisualStimulus,Fruit,Lemon,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.6911212879932,933.0911152503686,m,1,0.4670339588774368,936.8076449119253,937.3076246856945,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.514109437,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.1908239321783,943.5907074050047,n,1,0.6670514681609347,947.5072382740909,948.007257292862,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.442220778,,VisualStimulus,Fruit,Pear,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.690340615809,954.0904040114256,m,1,0.48369192134123296,957.82358137134,958.32349533448,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.462327622,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.1900112603325,964.5899997886736,n,1,0.7336905628908426,968.5731709599495,969.0731416773051,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.267478285,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.6896317920182,975.0896136789816,n,1,0.4170981092611328,978.7561072654789,979.2560912655899,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.39973022,,VisualStimulus,Flower,Lavender,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.1892813047161,985.5892643991392,m,1,0.9503968266071752,989.789107419434,990.289091419545,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.294218144,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.6889078740496,996.0888589689275,n,1,0.48362731805536896,999.8220598757034,1000.3220770831686,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.478390704,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.1885398774175,1006.5885169341927,n,1,0.36709705274552107,1010.2051223687595,1010.7049946717452,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.941975581,,VisualStimulus,Flower,Lilac,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.6881314283237,1017.0881483338308,m,1,0.4170703360578045,1020.7546473541297,1021.2546663729008,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.937682413,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.187818978331,1027.5878213933902,n,1,0.3337026381632313,1031.1710553565063,1031.6709916589316,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.628036208,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.6873640390113,1038.0873767181765,n,1,0.4003858078503981,1041.7372890207916,1042.2372844925849,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.277740686,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.186999061145,1048.5870473625837,m,0,0.8669916952494532,1052.7034804213326,1053.2034843458096,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.585191788,,VisualStimulus,Fruit,Lemon,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.6866793659283,1059.086663668044,m,1,0.5337032418465242,1062.8698656314518,1063.3698713672347,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.032952921,,VisualStimulus,Flower,Lavender,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.1862908412004,1069.5863149919314,m,1,0.5169667897280306,1073.352773257997,1073.8527844276978,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.456744007,,VisualStimulus,Fruit,Lemon,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.6858835995663,1080.0858672978356,m,1,0.7503418837441131,1084.085728431237,1084.5857172614196,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.722617238,,VisualStimulus,Flower,Lilac,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.185525263194,1090.5856303188484,m,1,0.5666556982323527,1094.4020884339698,1094.902071226621,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.375431967,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.6851814172696,1101.0851276819594,n,1,0.3170857321238145,1104.651730852318,1105.151714852429,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.167018562904559,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.788874217,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,23.099581890623085,1140.6504611279815,1141.0504502601689,n,1,0.31703078909777105,1144.616980374558,1145.1169740350451,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.543167121,,VisualStimulus,Flower,Lavender,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151.150102187763,1151.5500955462921,m,1,0.4836647517513484,1155.2832807552768,1155.783239397104,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.024412772,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.6497293609427,1162.0497197007062,n,1,0.3337068645050749,1165.6329512487864,1166.1329412866617,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.841279635,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.149431401398,1172.549346270156,n,1,0.35029961995314807,1176.1491518567782,1176.6492644594982,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.345122993,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.6489849148784,1183.0489710281836,n,1,0.6504321469692513,1186.948827029555,1187.448824312538,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.620749452,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.1486199371284,1193.5485969939036,n,1,0.30030943115707487,1197.098534352961,1197.5984573725145,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.100968982,,VisualStimulus,Fruit,Lemon,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.648241072544,1204.0482422801433,m,1,0.48375773208681494,1207.7814329229295,1208.2814133004285,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.765125609,,VisualStimulus,Fruit,Pear,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.1478718683356,1214.547861000523,m,1,0.45035607228055596,1218.2477278696606,1218.7477154923836,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.273255146,,VisualStimulus,Flower,Lilac,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.6475002490915,1225.047501456691,m,1,0.4004039209103212,1228.6973799483385,1229.1973434203537,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.354191268,,VisualStimulus,Flower,Lavender,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.1470742906677,1235.5471334599424,m,1,0.4170341098215431,1239.2136608574074,1239.7136448576348,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.46553488,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.6467642557109,1246.0467570105102,n,1,0.5504396940814331,1249.8466163325356,1250.346562899067,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
,,,,,,,,,,0.867209277,,VisualStimulus,Flower,Lilac,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256.1463413161691,1256.5463690895122,m,1,1.2169924498302862,1261.0128783739638,1261.5128297706833,,,,,,,,,,,,,,,,,,,,,,,,,,168,001,2019_Oct_08_1508,Experiment 1_July3,3.1.0,60.00177514403138,
